"x","y","z","class"
-1.4460979,4.1371803,8.92319,"cycling"
-1.6208745,4.27365,8.504205,"cycling"
-2.3511062,4.4436383,8.659827,"cycling"
-2.2242134,4.3742065,8.652645,"cycling"
-1.3503298,3.9911342,8.765172,"cycling"
-0.9624691,3.892972,8.678981,"cycling"
-1.1444284,3.8642416,8.394072,"cycling"
-1.2330139,3.952827,8.379706,"cycling"
-1.3335704,4.1156325,8.087613,"cycling"
-2.7988217,4.697424,9.41879,"cycling"
-0.21787235,3.7541082,8.607155,"cycling"
-0.8810662,3.8546648,8.391677,"cycling"
-1.6376339,4.3526587,8.954314,"cycling"
-2.123657,4.7500963,7.836222,"cycling"
-1.328782,4.343082,8.6574335,"cycling"
-1.9800048,4.110844,8.805874,"cycling"
-1.5107412,4.6471453,8.937555,"cycling"
-1.2354081,4.31914,8.413225,"cycling"
-1.673547,4.879383,8.734048,"cycling"
-1.8626889,4.1611223,8.50181,"cycling"
-3.028665,6.445191,7.201759,"cycling"
-4.486734,5.98311,10.326192,"cycling"
-1.3551182,5.233725,9.528923,"cycling"
0.90740246,3.6463692,9.299079,"cycling"
0.91697925,3.7349546,7.8266454,"cycling"
0.6967127,3.1364043,6.253655,"cycling"
-0.6703765,5.243302,7.9631147,"cycling"
0.088585466,5.6982,9.090784,"cycling"
0.78290397,5.4300494,7.1610575,"cycling"
1.7860745,4.984728,5.841852,"cycling"
-1.8076223,6.943185,7.383718,"cycling"
2.2361844,6.4380083,8.372523,"cycling"
0.20590134,5.3701944,6.8091097,"cycling"
4.426879,-0.2801216,9.062054,"cycling"
0.088585466,0.25378537,4.4675803,"cycling"
-17.571047,42.29118,-1.7980455,"cycling"
-3.5434184,6.8402343,2.6719291,"cycling"
15.636531,8.087613,9.153033,"cycling"
5.0661306,3.5242648,6.7731967,"cycling"
0.35434186,9.694122,4.711789,"cycling"
-5.497087,4.8626237,3.5649664,"cycling"
-2.2122424,1.4460979,11.923124,"cycling"
-0.10534488,0.6679823,19.519926,"cycling"
7.831434,6.730101,13.017275,"cycling"
12.1840925,4.5322237,17.87511,"cycling"
9.782708,14.676456,16.402676,"cycling"
3.2728736,11.848905,3.2752678,"cycling"
3.7229836,7.85777,8.374918,"cycling"
3.2824504,3.8546648,3.25372,"cycling"
3.2489316,5.5401826,5.683835,"cycling"
3.145981,10.412383,2.4995465,"cycling"
-0.521936,15.672444,2.6431987,"cycling"
1.1899183,11.741165,6.131551,"cycling"
1.8076223,7.0844426,7.513005,"cycling"
0.1364695,5.3462524,4.1611223,"cycling"
1.6783354,5.767632,5.140351,"cycling"
2.5139117,6.2632318,5.3821654,"cycling"
2.1260512,3.2920272,4.771644,"cycling"
2.0590134,2.6408045,7.61835,"cycling"
-1.6711528,9.076419,4.0821137,"cycling"
-0.4429273,9.552865,5.681441,"cycling"
1.6807296,9.267955,6.081272,"cycling"
-0.90261406,10.5704,6.019023,"cycling"
-1.4269443,15.05474,4.156334,"cycling"
1.3335704,8.121132,-0.51235914,"cycling"
2.0470424,8.717288,0.34955344,"cycling"
-2.4827871,1.3814543,0.5291186,"cycling"
4.4915223,16.675615,4.2042184,"cycling"
3.655946,12.658144,2.4229321,"cycling"
1.532289,1.4508862,4.5753193,"cycling"
1.8315643,10.170568,2.396596,"cycling"
2.8538885,8.51857,2.8778305,"cycling"
2.0231004,6.7229185,3.3518825,"cycling"
1.5107412,11.647791,2.5617957,"cycling"
2.018312,8.516175,4.048595,"cycling"
0.24899697,8.688558,4.4699745,"cycling"
-0.2801216,8.674192,3.8283286,"cycling"
0.35194764,10.350134,4.331111,"cycling"
0.05267244,11.824963,2.3415294,"cycling"
3.0334535,7.3909006,4.951209,"cycling"
6.7851677,8.3821,4.1371803,"cycling"
1.0630256,9.059659,1.2856863,"cycling"
4.8865657,10.817003,3.4165258,"cycling"
